tweet,label
 hit you fuckers bet you go cheeto eating people runnin your shit,0
 you fuckers hurt buster,0
 vee you want chaser real mother fuckers need chasers real yea take one,0
 drive like fuckhead you cannot keep,0
 @shagmefrida @npdasp sure you self righteous fuckhead,1
 @speakerryan you biggest prick ever seen you scumbag fuckhead hope your dick gets slammed car door,1
 @r4randall1 boo hoo fuckhead hope you starve fellow california citizens turn you immediately demand conservative governor,1
 final year high school drama comes year you got fucking kidding fuck senior year bitches,0
 dude you fucks always hit come party literally fuck you fuck face,0
 @ellymc fewer fucks you give less fucks less fucks you give even fewer fucks,0
 mom always says stuff winds gets mad get mad would you say fucks sake,0
 @manamejefe @grimecraft @omgitsfirefoxx think you understand perfect pixel placement turn block bland fucktoy,1
 @pennypen99 lovely breeding sow you need filled daddy cum make fucktoy,0
 @scarlettdavies7 @ggg2lex you find soon enough fucktoy,1
 @chriscaesar @mrrobinmitchell @brandonleevear wanted take test government want charge you dense fuckwhit,1
 @realdonaldtrump @markets ceo you fuckwhit americans,1
 really shady people get away dickish actions change your ways better your life you fuckwhit,0
 fuckwit landlords want you care property allowing you said,0
 @dangermeow your fault fuckwit stink you,0
 @manveerheir fucking breaking bad you dumb fuckwit along rest mentioned,1
 @eveforster you imagine like come visit fuckwit cannot even,0
 @rjbore @bridge53 suppose you alternate plans sourcing lifes frivolous little luxuries like energy food fuel fuckwit,1
 @nickkyrgios you look dictionary definition douchebag show picture you you fuckwit,1
 glad hear women fart bathrooms know one like girl you let big ass fart gassy,0
 you around bunch people you starting getting gassy you rip ass hold,0
 best thing gassy boss dick crop dusting punk ass afternoon fuck you geezer,0
 @7news stay home you smell like shit diarrhea you gassy good fired you nasty ass,1
 you choking like russian gaylord lol,1
 @anisajomha medici ancient rome yeahyou got something completely wrong,0
 thanks listening gaylord you great,0
 @michellemcbray2 thank you,0
 @evangaylord proud you,0
 @bonnnnerparte you gaylord hate you,1
 @emilyanngreif checking band gaylord you might like acoustic bonzo,0
 @ericdavidson thank you man appreciate,0
 @rmgcharlie @roverradio @rmgnadz @cnn @foxnews lol cute basically you saying you still enjoy gay sex cnn,0
 people wise you share something others someone life,0
 please you share story crime you know people aware everything,0
 you stupid shreds thanks yes tucker max book famous try rich,0
 date person challenges your intellectual side make you feel stupid,0
 @redhothijinks losing remember spell check you saying someone else stupid @anootchka,1
 you really think people care you boycotthawaii you favor going means stupidhead,0
 remember you told yourself you going unfriend creepy guy facebook forgot yah well messaging you stupidhead,0
 @faithvang deserve you you blessed blessing anyone see stupidhead,0
 @giverylafroyo called you stupidhead,1
 people stop retweeting stuff timeline ugly might mute block you,0
 @thatsjadyn lame you cannot fight ugly bitches,0
 @realdonaldtrump yea cut meals seniors children you freakin idiot cut aid mental health you moron,1
 @b30vulf @kurteichenwald video seizure would recording seizure you idiot,1
 hate living french fry max fucking un retweet goatse right you fuck,0
 raspberryclock goatse man would make great golf caddy you think,0
 @mcclure111 excuse file something you spell goatse,0
 you drew goatse guys ring wrong hand actually original character sheepbro whose ass goes even wider,0
 @tullycraft look two girls one cup goatsecx you never save unsuspecting jackboot border agents,0
 @geckovox you almost forget goatse existed,0
 @89stevesmith @nflnetwork never forget you one time favorite wr love you bro homo,0
 @utaumitsu mitsu dear you stop denying you forever homo pats,1
 @definedamo you come play homo,1
 @jakey love you homo,0
 authority homo cephalopods you called,0
 roses red violets blue gladd gay you homo tho @demonfucker69 nasod bot,1
 @davidsocomedy ok your channel dead anyways kidding take offense love you though homo,0
 stand you you gay keep homo shit your pad fucken faggets sitting infront,0
 @dorahmodise ask hore eating you realised you silently unfollowed,0
 @realpaigewwe you done go look your daddy your boy ant tell you bad hore tell you dick pitch,1
 @alessandrahore you need stopped,0
 @deoba yep stop right various you know,0
 420 horniest 15 year old you ever meet,0
 @cordery1 hahaha aw mate horniest guy thank you bro,0
 andre fav question you boner you need help guy horniest thing brunei right funny fuck sassy,0
 @dennyhamlin obviously you joking you much jerkare you,0
 @hyrieus trudeau win elections you think win you might need jerk oleary run,0
 @dabmaster @starsmoonandsun sucks sometimes you gotta put foochie face err side jerk set clear boundaries,0
 @mlpstormyblack freaking jerk maybe tell you,0
 @steffaniembrown really hope go you knows jerk,1
 make you dream archtypes black angels flight upon wings distorted contorted metaphoric jizm love jones,0
 shoot you face muh jizm,0
 @jamiestorment21 @teeeyem oh you goblin jizz,1
 men serious question you tasted your jizz genuinely asking friend,0
 @studroper sad you chicago would love get your jizz fanny tonight,0
 @jerkchickenman you still sherman mills,0
 you think jizz cooks like egg whites,0
 @realdonaldtrump screwing vulnerable country profiting like m0fo great things ex gop you suck,1
 @djdela1960 lol you masochist bruh,1
 you prolly like unless you masochist like you better met important,0
 @mrshikaki you sort masochist something,1
 @clinejordan you masochist,1
 @konekotheneko you fucking masochist koneko,0
 @tayuyagirl feel you masochist apparently,1
 conor mcgregor you sexy mofo nobody planet greater you,0
 @jwsteel1 read fucking verse you stupid dumb mofo called sarcastic you stupid fucktard,1
 @dejajamese you mofo,1
 @kataiotokonoko you attention,0
 @yashar looking @realdonaldtrump like you dumb mofo,1
 @riingram feel sorry you good psychiatrist could help really sincerely,0
 bitches know wanna sneak diss you yo friend,0
 @draftcheat you yolo mofo,1
 mothafuck you fuck you mans ion clap you you dome imma leave clips you diaphragm,0
 @perdioyuri mothafuck makes like magnus eevn you put jin,1
 gotta stop letting preferences mothafuckas matter shit you count give mothafuck,0
 you buster mothafuck rhymes,0
 fucked yo bitch you fat mothafucka,0
 first weird fuck culture shock like mothafucka you choice respect dudes fronting nobody,0
 @rawwfaaa42 anything you mut mothafucka,1
 fuck you hoes get grip mothafucka,0
 you thought goin like sucka mothafucka,0
 oh you club you you say you got thugs mothafucka,0
 @londonsierraaa you seen messages mothafucka,1
 fuck classy trashy bullshit idc you call call wylin mothafucker fuck you feelings,0
 one put mothafucker you,0
 tryna take away life you god mothafucker,0
 @hjaiis1 bitch care you say shut mothafucker,1
 love you urgent like mothafucker,0
 @cthagod mothafuckas wanna fine first niggas gotta find whats 50 grand mothafucker like you please remind,1
 you never killed cop you mothafucker thug yet,0
 @pewdiepie oh you say say mothafucker fucking dare you say face,1
 @papigotleche laughing ass you mothafucker,1
 oh nah ted gotta get fuck take capers you mothafucks,0
 @cxar you know you gonna die right kill fuck you ted get gonna like kill mother fucker,1
 trust like mirror you fix broken you still see crack mother fuckers reflection,0
 you love your bus justdoes come mother fucker gave somewhere along way rip peace,0
 @thedecider99 time you creepy looking old ass fucking liberal smart ass mother fucker instead fuck you,1
 @zachxfuller generally nice guy far dare you say tf2 rip overwatch you mother fucker,1
 you give rude boy mans stare run away like rat bitch ass mother fucker,0
 since become beacon weirdo niggas seriously motherfuck gave you ok address busy fuck outta,0
 @thenwopisser name jewtearsaddict contradicts propaganda you trying spread you ignorant racist fear mongering motherfuck,0
 you want you house you car anything see name lucy your dog motherfucker you could live mall,0
 let you hit raw motherfucker pregnant you wanna get involved motherfucker tryna take away life you god motherfucker,0
 you motherfuckin hurting,0
 @westaylor50 human you muff cabbage,1
 @maddow you moron nobody cares you you idiot go suck muff,1
 stan one question sizzler you yelling muff cabbage muff cabbage kyle uh jersey thing,0
 @justmuff bitch you running back you came you know,1
